time,open,high,low,close,tick_volume,spread,real_volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,RSI,MACD,MACD_SIGNAL,MACD_HIST,ATR,trend,support,resistance,swing_high,swing_low,structure
2026-01-27 05:24:00,5071.57,5071.6,5070.41,5070.79,366,4,0,,5070.79,,5070.79,,5070.79,,0.0,0.0,0.0,,0,,,False,False,NONE
2026-01-27 05:25:00,5070.79,5071.08,5067.71,5070.22,614,4,0,,5070.49075,,5070.4992999999995,,5070.503575,,-0.01278846153854829,-0.00710470085474905,-0.005683760683799241,,-1,,,False,False,NONE
2026-01-27 05:26:00,5070.18,5072.1,5069.37,5069.72,481,4,0,,5070.207735220649,,5070.229074790028,,5070.239767085274,,-0.031800008422578685,-0.017225728546482504,-0.01457427987609618,,-1,,,False,False,NONE
2026-01-27 05:27:00,5069.74,5069.81,5064.59,5065.38,494,4,0,,5068.814042705735,,5068.943119932027,,5069.006540745544,,-0.19636154215095303,-0.07790859223363376,-0.11845294991731926,,-1,,,False,False,NONE
2026-01-27 05:28:00,5065.38,5067.54,5064.12,5065.22,454,4,0,,5067.944674359857,,5068.1377592963145,,5068.234011084683,,-0.28801468161600496,-0.14041040368721872,-0.14760427792878625,,-1,,,False,False,NONE
2026-01-27 05:29:00,5065.22,5066.14,5063.81,5064.72,460,4,0,,5067.264415364678,,5067.5096830935745,,5067.633603740991,,-0.3590772223260501,-0.19968126917827153,-0.15939595314777857,,-1,,,False,True,NONE
2026-01-27 05:30:00,5064.72,5067.81,5064.15,5066.99,521,4,0,,5067.212530211494,,5067.4262432176765,,5067.538879178927,,-0.29563051655895833,-0.2239634639973258,-0.07166705256163253,,-1,,,False,False,NONE
2026-01-27 05:31:00,5066.99,5070.21,5066.99,5068.66,396,4,0,,5067.4627326376685,,5067.602898227437,,5067.683972982845,,-0.1689093264130861,-0.21073291944254627,0.04182359302946018,,1,,,True,False,NONE
2026-01-27 05:32:00,5068.69,5070.1,5066.35,5068.88,414,4,0,,5067.690069252686,,5067.768538164189,,5067.822242245638,,-0.06767225679686817,-0.17768519664378746,0.11001293984691929,,1,,,False,False,NONE
2026-01-27 05:33:00,5068.86,5069.19,5067.51,5067.57,571,4,0,,5067.671987863612,,5067.7449244567515,,5067.795867875043,,-0.062350081956537906,-0.15184343575962422,0.08949335380308632,,-1,,,False,False,NONE
2026-01-27 05:34:00,5067.57,5067.84,5066.29,5067.36,397,4,0,,5067.627469433992,,5067.702522719026,,5067.754232742427,,-0.068817655283965,-0.13367786939555226,0.06486021411158727,,-1,,,False,False,NONE
2026-01-27 05:35:00,5067.36,5067.88,5066.13,5066.67,433,4,0,,5067.497035139797,,5067.596318321436,,5067.658828227533,,-0.11052546828432241,-0.12870570461107161,0.0181802363267492,,-1,,,False,True,NONE
2026-01-27 05:36:00,5066.67,5069.97,5066.54,5068.56,345,4,0,,5067.636139005506,,5067.689510703931,,5067.732384234524,,-0.0332283053530773,-0.10849936975290846,0.07527106439983115,,1,,,False,False,NONE
2026-01-27 05:37:00,5068.56,5070.25,5067.93,5068.46,380,4,0,,5067.740243940039,,5067.759969891036,,5067.787802206557,,0.019265600125436322,-0.08177084272690277,0.10103644285233909,2.830000000000122,1,,,False,False,NONE
2026-01-27 05:38:00,5068.46,5072.16,5067.48,5072.16,348,4,0,,5068.2818764329695,,5068.142367624774,,5068.100125328234,53.778268063982026,0.2781720556795335,-0.007157022636588748,0.28532907831612225,3.0792857142858208,1,,,False,False,BOS_BULLISH
2026-01-27 05:39:00,5072.16,5074.49,5072.16,5073.87,396,4,0,,5068.948485035511,,5068.6174851463,,5068.4884164030245,59.470679813179956,0.5748432907039387,0.11261430314501485,0.46222898755892383,3.005000000000109,1,,,False,False,BOS_BULLISH
2026-01-27 05:40:00,5073.87,5076.39,5073.81,5076.25,349,4,0,,5069.799027147238,,5069.224085768493,,5068.982413310318,65.43735224586189,0.9412479377433556,0.28215883348294607,0.6590891042604095,2.9942857142857844,1,,,True,False,NONE
2026-01-27 05:41:00,5076.25,5076.34,5074.82,5075.01,338,4,0,,5070.393414328317,,5069.666129479483,,5069.34649761654,76.67590027700834,1.132117869531612,0.4552691183503711,0.676848751181241,2.730000000000083,1,,,False,False,NONE
2026-01-27 05:42:00,5075.01,5075.73,5073.79,5075.24,283,4,0,,5070.936022477867,,5070.076706057341,,5069.685385027173,77.64900662251542,1.2797872603214273,0.6225840084297504,0.6572032518916769,2.624285714285764,1,,,False,False,NONE
2026-01-27 05:43:00,5075.24,5075.62,5074.04,5075.39,267,4,0,5069.856,5071.426475745295,,5070.455055957124,,5069.998520938012,80.022509848058,1.3879371675920993,0.7774400083869001,0.6104971592051992,2.570714285714335,1,5063.81,5076.39,False,False,NONE
2026-01-27 05:44:00,5075.39,5075.49,5073.55,5074.74,264,4,0,5070.0535,5071.785998229744,,5070.750719927277,,5070.247594955423,73.99380804953344,1.4118581791053657,0.905504832044017,0.5063533470613487,2.447857142857109,1,5063.81,5076.39,False,True,NONE
2026-01-27 05:45:00,5074.74,5075.5,5074.34,5075.48,240,4,0,5070.3165,5072.181556643397,,5071.06760496434,,5070.511231916102,72.40473061760574,1.4631917196256836,1.01787132795738,0.44532039166830373,2.3007142857142235,1,5063.81,5076.39,False,False,NONE
2026-01-27 05:46:00,5075.48,5076.45,5074.58,5076.26,317,4,0,5070.6435,5072.613169879213,,5071.406114073794,,5070.789629012702,73.38403041824898,1.5386485583530884,1.1226452501093331,0.4160033082437553,2.166428571428501,1,5063.81,5076.45,True,False,NONE
2026-01-27 05:47:00,5076.26,5076.27,5073.6,5073.6,356,4,0,5071.0545,5072.716509720166,,5071.545519222041,,5070.920684943309,67.60070052539491,1.3962264472756942,1.177621105680321,0.21860534159537326,2.2371428571428362,1,5063.81,5076.45,False,False,NONE
2026-01-27 05:48:00,5073.59,5076.15,5073.36,5076.07,290,4,0,5071.597,5073.06438562206,,5071.826188545135,,5071.152315916614,72.46003094378517,1.4407355186576751,1.2304435458124505,0.2102919728452246,2.325714285714249,1,5063.81,5076.45,False,False,NONE
2026-01-27 05:49:00,5076.07,5076.3,5075.21,5076.22,269,4,0,5072.1720000000005,5073.388976601273,,5072.092671440555,,5071.372559194901,75.33156498673617,1.469031770959191,1.2783058457673024,0.19072592519188847,2.2785714285714027,1,5064.15,5076.45,False,False,NONE
2026-01-27 05:50:00,5076.22,5076.64,5074.77,5075.25,363,4,0,5072.585000000001,5073.578955839052,,5072.280143878718,,5071.535610238931,68.65588399330494,1.4051570196488683,1.3037375706813876,0.10141944896748067,2.1671428571428026,1,5066.13,5076.64,True,False,NONE
2026-01-27 05:51:00,5075.23,5075.31,5071.71,5072.23,453,4,0,5072.7635,5073.44218630305,,5072.277225331267,,5071.563901971041,59.04076738608944,1.1230301690993656,1.2675260470916467,-0.14449587799228114,2.258571428571421,-1,5066.13,5076.64,False,True,NONE
2026-01-27 05:52:00,5072.24,5074.26,5071.78,5074.04,472,4,0,5073.0215,5073.5024275980995,,5072.377913086894,,5071.661772645196,54.95780590717279,1.0203221597075753,1.218008645146696,-0.1976864854391207,2.1014285714285768,1,5066.13,5076.64,False,False,NONE
2026-01-27 05:53:00,5074.04,5074.17,5072.25,5072.37,475,4,0,5073.2615000000005,5073.388941331026,,5072.377469049743,,5071.688962010197,46.03594080338306,0.8070075299820019,1.1357065370388129,-0.328699007056811,2.0721428571428726,-1,5066.13,5076.64,False,False,NONE
2026-01-27 05:54:00,5072.36,5075.75,5072.36,5074.52,477,4,0,5073.6195,5073.501729073453,,5072.495697727146,,5071.794642033951,45.371856607813406,0.7882975062038895,1.0661558512088294,-0.2778583450049399,2.1300000000000443,1,5066.13,5076.64,True,False,NONE
2026-01-27 05:55:00,5074.52,5074.59,5071.94,5072.46,401,4,0,5073.909000000001,5073.398312537998,,5072.493758819705,,5071.818817338612,43.46488980010303,0.6129221639394018,0.9754372390654843,-0.3625150751260825,2.210714285714338,-1,5066.54,5076.64,False,False,NONE
2026-01-27 05:56:00,5072.44,5073.07,5072.19,5072.9,324,4,0,5074.125999999999,5073.349041943539,,5072.515495443942,,5071.857091508439,44.066937119675984,0.5013481216892615,0.8805592795390687,-0.3792111578498072,2.135000000000088,1,5067.48,5076.64,False,False,NONE
2026-01-27 05:57:00,5072.9,5074.46,5072.71,5073.8,350,4,0,5074.393,5073.393468798032,,5072.58325666516,,5071.924164017145,46.11626770884242,0.47534546910628706,0.7994754030426285,-0.3241299339363415,2.1471428571429505,1,5067.48,5076.64,False,False,NONE
2026-01-27 05:58:00,5073.83,5079.17,5073.83,5078.56,516,4,0,5074.713,5073.900794616014,,5072.894335541721,,5072.147750526471,57.770545158666,0.8057910455336241,0.8007390441345521,0.005052001399072026,2.3921428571429715,1,5071.71,5079.17,True,False,NONE
2026-01-27 05:59:00,5078.56,5078.75,5076.51,5076.91,396,4,0,5074.865,5074.195411484425,,5073.100695621874,,5072.304487305388,52.80502157708925,0.9309140032273717,0.8267824875337001,0.10413151569367163,2.4692857142858236,1,5071.71,5079.17,False,False,NONE
2026-01-27 06:00:00,5076.91,5077.14,5076.17,5076.18,368,4,0,5074.861500000001,5074.38919618387,,5073.257034180632,,5072.429176378982,49.842767295597646,0.9629595299202265,0.854024968563439,0.10893456135678747,2.4050000000001353,1,5071.71,5079.17,False,False,NONE
2026-01-27 06:01:00,5076.18,5078.05,5075.99,5076.07,335,4,0,5074.9145,5074.55292385453,,5073.398219134369,,5072.543768059985,55.395369156834896,0.9686239642132932,0.8769495289383225,0.09167443527497077,2.3614285714287298,1,5071.71,5079.17,False,False,NONE
2026-01-27 06:02:00,5076.07,5076.99,5075.68,5076.56,374,4,0,5074.9805,5074.748010048717,,5073.5551886327485,,5072.667511937518,51.17168818747152,0.9992323621154355,0.901410159793161,0.09782220232227457,2.2557142857144106,1,5071.71,5079.17,False,False,NONE
2026-01-27 06:03:00,5076.54,5078.65,5076.46,5077.92,306,4,0,5075.107,5075.055721477912,,5073.769646831301,,5072.826039042258,53.84267631102971,1.1156113644046854,0.9442560959172459,0.17135526848743954,2.3342857142858002,1,5071.71,5079.17,True,False,NONE
2026-01-27 06:04:00,5077.92,5078.06,5075.78,5076.14,399,4,0,5075.177000000001,5075.160720265755,,5073.884966722793,,5072.924075427341,51.940689053641975,1.0574986993560742,0.9669070252649653,0.09059167409110891,2.3635714285715688,1,5071.71,5079.17,False,False,NONE
2026-01-27 06:05:00,5076.12,5076.3,5075.54,5076.01,248,4,0,5075.2035000000005,5075.242831039926,,5073.987385229056,,5073.0136080895745,59.43113772455127,0.9898861962583396,0.9715032504672378,0.01838294579110178,2.1607142857144157,1,5071.71,5079.17,False,False,NONE
2026-01-27 06:06:00,5076.01,5077.04,5075.64,5076.73,283,4,0,5075.227,5075.386407323523,,5074.118392300535,,5073.119415642179,57.09762532981364,0.9811029399525069,0.9734233190373872,0.007679620915119645,2.083571428571499,1,5071.71,5079.17,False,False,NONE
2026-01-27 06:07:00,5076.75,5076.91,5073.56,5074.09,385,4,0,5075.2515,5075.261410961628,,5074.117047578817,,5073.1465462035685,54.31726907630565,0.7589757600298981,0.9305314719816112,-0.17155571195171315,2.1857142857143117,-1,5071.71,5079.17,False,False,NONE
2026-01-27 06:08:00,5074.09,5075.94,5073.6,5073.6,382,4,0,5075.128,5075.101410565297,,5074.092756953602,,5073.158997359258,47.48083242059129,0.5383949213246524,0.8521007457102932,-0.31370582438564076,2.110714285714234,-1,5071.71,5079.17,False,False,NONE
2026-01-27 06:09:00,5073.63,5074.25,5072.46,5072.54,314,4,0,5074.9439999999995,5074.854999307209,,5074.020371230536,,5073.142293089959,50.23174971031264,0.27721092983483686,0.7371187759983129,-0.459907846163476,2.0492857142856207,-1,5071.71,5079.17,False,False,NONE
2026-01-27 06:10:00,5072.54,5074.21,5072.5,5073.05,324,4,0,5074.834,5074.681522972894,,5073.9754672752415,,5073.139844186589,50.43277553375805,0.10917114180028875,0.6115257481360667,-0.502354606335778,2.10857142857133,-1,5071.71,5079.17,False,False,NONE
2026-01-27 06:11:00,5073.06,5073.08,5070.89,5072.67,416,4,0,5074.856,5074.488366079399,,5073.915480210447,,5073.127580722515,46.63890541344413,-0.053294223160264664,0.4785587886145164,-0.5318530117747811,2.1399999999998727,-1,5070.89,5079.17,False,False,NONE
2026-01-27 06:12:00,5072.68,5073.37,5071.2,5071.45,377,4,0,5074.726500000001,5074.19683583691,,5073.80294770368,,5073.084489924764,23.21024868123456,-0.27517013280703395,0.32781031488756507,-0.602980447694599,1.9114285714284571,-1,5070.89,5079.17,False,False,CHoCH_BEARISH
2026-01-27 06:13:00,5071.42,5072.14,5071.1,5071.81,326,4,0,5074.6985,5073.967982558147,5072.747,5073.71256405768,,5073.052260195436,28.714524207014804,-0.41765101919190784,0.17871592012536128,-0.5963669393172691,1.8257142857141844,-1,5070.89,5079.17,False,False,NONE
2026-01-27 06:14:00,5071.81,5072.15,5068.55,5069.44,530,4,0,5074.4445000000005,5073.534112161243,5072.72,5073.519977564656,,5072.962292084949,25.25697503671128,-0.7100711554649024,0.0009564753532493137,-0.7110276308181517,2.0135714285712702,-1,5068.55,5079.17,False,True,NONE
2026-01-27 06:15:00,5069.44,5072.48,5069.43,5072.13,510,4,0,5074.428,5073.399648628988,5072.7582,5073.45768908605,,5072.9418682123605,37.83950617284197,-0.720052073496845,-0.14324655162276975,-0.5768055218740752,2.084285714285475,-1,5068.55,5079.17,False,False,NONE
